Date,DFEN,DIA,EEM,EFA,EWG,EWH,EWJ,EWZ,EZU,FAS,FAZ,FXI,GDX,GDXJ,IEFA,IEMG,IJR,ITB,IVV,IWM,KRE,PSQ,QID,SDOW,SDS,SH,SPXL,SPXS,SPXU,SPY,SRTY,TECS,TNA,TZA,UPRO,USMV,VEA,VWO,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XOP,XRT
2020-05-22,965800,2521100,47355000,27513100,2587500,15288800,3771900,25859300,2263600,3628200,3436100,40136900,17987000,6347800,8767900,11447000,3908800,3933000,3699100,24035200,10088400,4099000,5529400,11558100,12266000,9958600,12755600,27309200,24172100,63958200,5065400,727000,22622600,18355100,7044100,3108500,10603200,12949400,3732600,19247500,37584500,7113000,9244800,7216300,11919000,10233200,5645500,4383200
2020-05-26,2088100,4872300,54511200,46679700,4885700,11975300,7398100,53136400,2176800,9075900,8553600,40417300,36174200,9729100,10846900,13520300,3805200,4932500,7299600,36971000,15369200,3497500,6178600,16079300,18918500,15057800,13527700,37842900,33866600,88951400,5593200,405100,27265200,18938700,9380100,3783300,13114000,16462700,4114400,37444300,108349200,14908000,13000700,10487200,17535900,10828800,7644000,6627000
2020-05-27,3528000,5326100,47182400,33723400,7922000,15680700,5963200,37363800,15205300,9098000,8817000,28403500,43849100,11705100,12110700,12710300,5434900,6783000,6809200,42682000,16911600,6277500,9727500,20091800,20179900,17684600,17961000,57353300,46959400,104817400,7655800,888100,33775900,30814200,12102300,4797700,21634900,15722400,6991700,35612800,121521200,21918500,19428400,10937800,16492300,15551900,6546700,6158000
2020-05-28,4434700,4957600,53388700,40630200,6481600,10747600,10407900,34560900,4669300,5269900,7124800,28223200,29917600,8457500,15359100,12023300,5054600,5654100,5877200,42105000,15243100,5443500,8451200,14623500,19562400,16666300,16599200,55262000,38966100,90405200,7051200,948100,30945200,28609700,10722900,4834200,14323500,15888900,5484700,27178400,101590100,17490200,10573700,10184300,21291000,11707700,7562000,4905500
2020-05-29,2514400,5132700,63740700,47610300,9001100,10789300,5839900,35875300,5916400,6030300,6571100,49143800,33434100,9269400,20448100,19268200,5467600,4332500,7085400,41628800,13350100,7457800,11424100,19992800,20851300,15566400,21894300,50094700,46180600,119265700,9950300,648800,31457700,32420100,12930300,5423700,18720900,19256500,7386300,35754800,86971100,18881500,17778900,12890900,14756600,19057000,7869300,7341900
2020-06-01,2555600,2060800,49360200,30195300,9309300,5598500,9312400,26482400,7430600,3841100,4670700,22559300,24163900,9880200,9767300,13794000,4681900,2986700,6471000,25567500,9076700,2949100,4593400,10086400,10824100,11915200,11573400,37004200,23650400,55758300,6673900,410500,21827500,25765100,6879300,4566200,12729000,17416900,3233400,23840000,52619200,12919200,13359700,9101400,14556400,8436200,6903600,4727900
2020-06-02,1715500,3045800,54010500,31663000,7559800,7394700,5788100,38191800,4494100,4477100,5589900,25647000,39294200,13517700,10834000,12226500,5352000,2518600,3188000,24666200,13086200,3919700,4630300,12844000,13221400,11538900,12075500,32881400,23819100,74267200,6629300,719200,26011500,29470900,8315700,6048900,10213400,13518600,4327700,25159200,52572800,10852400,11207600,9837900,13999300,13162300,7122900,4368600
2020-06-03,3260900,5184500,60769300,29773100,7438000,4278000,5710300,48952000,6456100,10577100,9716000,23526000,40447600,10396700,12121300,13387600,4690000,3276600,4870400,36111700,15419300,2887500,5045900,15798900,17578800,15111500,13047800,40284100,40282600,92567600,9100700,592700,21665500,35678500,8923200,4014200,11180100,15842100,4724100,27300900,77622900,16253300,11017900,10155300,12841400,10020900,11562900,5847300
2020-06-04,3969200,3937100,50969300,26190300,6333800,3385900,5971600,33018600,3345900,7552000,5755500,18989400,25889300,7077200,37681700,12271300,21357900,4482200,6997200,28904700,13924800,7265200,7650500,12177500,13642600,12369000,14517800,38048700,27650000,75794400,8096500,731600,28118500,33785900,10695400,5044400,10505400,9021900,4503700,27424700,97575100,17880500,7569400,8973800,21839600,10848300,9877100,5712900
2020-06-05,4358200,7866800,52467500,31208000,13732000,5646000,8253800,45397800,9514400,9988100,9225900,19373700,50291100,13128200,24426600,16863300,7519600,5238600,7160800,53513400,20552400,6361900,11236400,23310400,23193500,24821000,19893800,55990100,44243700,150524700,11243500,975000,28063900,39777000,12262200,4598600,30764900,15422000,5630000,50196700,135859300,19564100,10378200,11502200,22130000,14579500,17096100,3879200
2020-06-08,4363600,4667600,39777100,29644000,6006200,3558400,8352000,35785200,4899500,7714400,4889600,16914400,21180400,5724400,25405100,14082800,8887400,3755400,3822900,33834300,12508200,3034400,6265800,13383200,12934100,10335800,11919400,31879500,28235700,73641200,6144800,495100,20820700,25019500,8013300,7238500,17157300,9854000,5256500,47534700,80298400,18906200,8065100,13094200,15959500,8191300,23262400,4900800
2020-06-09,3291100,4632600,44389800,30176500,5422300,5042200,9410600,33089300,4984500,5369500,5982900,17031200,21745400,6314000,8922500,15592400,7009400,2943700,4326400,39646000,11905300,3331100,6597700,12697700,12303300,7880500,16122200,30964500,26650300,77479200,8637400,495700,24298100,31100700,9830900,6987500,10378900,8289400,6008900,43699500,92833100,15074600,7353900,13735400,18641800,10371100,15495600,7829400
2020-06-10,3965600,6531200,81172700,27492200,3979200,4736300,6761200,50420100,5956200,8443200,6432000,16102100,46916400,13015000,11347900,40681800,5492600,4000800,6002800,51774500,18967500,6227700,11907600,16085900,15919200,12743200,19500600,36350300,36394700,95000800,9124800,767300,37252600,34544800,14250100,4014300,16997600,14451800,5192400,40488500,110848900,16694200,12194800,9877800,12526000,10519700,13737000,5895600
2020-06-11,4718700,14257800,91271100,54699700,8419400,6410400,12005100,53591700,8301500,14887800,14434800,32089200,50214100,15988500,39550400,23545700,8064800,5977000,7901500,72041500,15421900,10749600,14519100,31155000,30925800,33476600,33437300,79359200,74260300,209243600,20404100,1778000,49142500,42316200,24219000,6991000,18307100,15532800,29098400,48152200,233116600,26054800,19871000,14738500,34710200,39561900,11542300,8464500
2020-06-12,4309600,9817200,73777900,57668900,8707400,9673700,12331700,64288400,6666300,9858500,12357000,24896300,29815100,7419300,12247800,22177000,9590000,7520700,7851700,63864900,17997000,12766700,23898300,30354900,33890200,37249100,29205200,112829800,91533100,194529100,15026600,1668000,43308200,43797600,17342100,7970000,20129400,20416800,13931900,42809000,127474000,29161900,21642100,17836400,23202400,19397200,9341500,7504700
2020-06-15,3071700,7421300,76868600,30698700,4946100,5805200,7753100,44367400,3187100,8310700,8245800,25936600,32180400,11184400,11342700,15965700,6943700,6681800,6281200,57354800,14701900,7097600,13266700,20575300,24433500,25313000,26172300,80009700,72265400,135782700,12031600,722300,36273000,36819100,13205500,6094100,14497100,12808400,6885700,32847400,92469500,18116200,14962000,11366700,16717000,14521800,9859500,5759300
2020-06-16,3747200,9238000,79638000,37029400,5101900,5306000,10656700,31623300,7876100,9051100,7760400,26454500,39596100,11618500,12166000,25653000,5812600,4196900,5248800,48957000,17363600,8322900,13870400,22935200,27065900,24480200,24862500,77719400,62207400,137627500,10722400,1221000,39930800,33503500,13678800,6850200,15073100,23321700,9502400,32041900,108121300,20563200,13967900,10840300,17113300,13272800,13069300,6468900
2020-06-17,1665700,3669300,61471100,26238300,6168900,9037700,6462300,24727700,5150600,4556500,4202400,11592100,23877200,5638700,8295500,18088600,5190500,3162900,3532000,34811400,9018500,3605500,6361300,12786400,12272300,15284000,14226300,39418600,31918500,82954600,6298700,639200,24854600,20343000,8235100,5616700,11255600,11791100,4025400,23358100,56313700,9448200,8655900,8388400,12186200,9086200,10602600,4466900
2020-06-18,1955100,3268700,48131400,20035700,3981500,8039800,5127600,21871200,4199500,3594000,4631500,11701000,20130800,7477500,7507600,8970000,3908400,1970400,4008900,26974100,6878200,3303500,6154400,14251200,10868800,11874900,11666500,36095300,26803600,80828700,5276400,419700,18068200,21958300,7858000,3512300,11393400,10108700,3567600,18468900,61206500,8632800,6858600,6022600,13253800,7115200,5817200,2209700
2020-06-19,2660400,5852600,72411300,32270800,4237600,7572800,6333600,34489600,7652000,7134000,6972300,25652900,37405000,11821500,9518300,19001700,4417100,2672000,3833900,50293800,12166800,7336500,9868800,19640000,15469800,12282800,18463300,58011500,44363200,135549600,7938000,664200,24696600,25467000,10527500,4170900,12600500,14298700,7418500,26967100,99903900,15601300,15640000,10777200,29265800,12177000,9763200,7004600
2020-06-22,2100000,2823500,39024200,20743000,4843700,4335700,5153200,18600700,4535300,4427200,5442000,13539500,46110300,12758600,6545500,14213100,4172600,3126200,4186200,28983200,6443800,2752500,7216400,12433000,9481300,9263300,10016400,35313200,26932700,74649400,5546200,588300,18446000,21662500,6451400,3444900,9297600,11636800,3369400,19448200,47929500,7932000,7369000,9039600,12953200,6889200,8747700,5515000
2020-06-23,2088600,2948000,32995800,20897800,4120500,3391200,6999400,17131500,6891300,4887000,4617200,12502700,28979200,8195300,7128300,11421000,4468600,3808600,3794900,20344200,8545800,5804700,10821600,13348000,12854200,14600600,10428500,36339300,34380000,68471200,4039900,763000,16630800,17462300,6880600,3676900,9750200,8474300,3116000,14805800,47218900,8849600,9514000,7951000,12622200,5369900,6047300,2357900
2020-06-24,3606200,5903500,51150200,34030900,4648400,6888900,6464500,32746800,5009000,9919100,11530300,17669400,37585800,10644200,10725300,14588700,7331700,4228800,5060800,42998700,13016900,11474200,13881400,24171100,22479400,20771800,21619800,67850400,62582100,132813500,10077600,1741800,34646700,33120600,14534000,7563000,15271900,11226800,5653000,32363000,90217500,16922800,12712800,14343200,14269200,15739700,12928700,7332000
2020-06-25,2256900,4312300,48199000,26357100,4900500,5631200,5999600,23941700,5539900,8174100,7562200,13560800,17938800,5355000,10874000,11236900,5618900,5076600,6432400,37191200,10426500,7983200,11521600,17573200,18863000,19529700,15448400,58500100,41383000,89468000,8344700,998500,25789300,27499600,10097700,5292200,13131700,9676800,5254700,24017200,110208900,11623700,10267200,12128900,21751200,10506300,8032000,4336800
2020-06-26,2744700,5331400,53901200,32279300,4902700,3566700,6012500,28954300,4680300,10570900,10639000,13594800,29048400,8345800,13034800,13804700,5415500,2632800,4969000,39100100,14126000,7955100,15625300,20825900,23038900,19593100,21054100,60355100,50385900,127961000,9527000,1284000,28481600,25904900,11554100,7035900,13671100,14051900,8172900,33861100,123959100,21429900,22137800,14476500,28731700,16631400,8801300,6697000
2020-06-29,3683300,3759000,34712700,23749700,4555200,3612100,4414800,20036500,3659600,4131500,7048400,12826500,24259500,6545200,11484700,10587000,5684200,6102300,4065200,33935200,12179900,7900500,12154600,18284800,18061000,16708600,14988500,48386000,42808700,79773300,10489200,983200,30744300,31754800,8705900,3981700,11590700,11001500,4939100,19452800,69107100,10864700,9273600,9654200,14865300,7490200,7378800,3547600
2020-06-30,2513400,3667900,67644600,32612900,5985900,5129000,8185200,38380100,4046000,4971900,5392800,17857800,35818600,11124400,19499800,35392800,3766100,2592200,5475500,32865900,7698100,6237200,9350800,12512200,14407500,15455000,15209500,47964300,31813300,113394800,6880000,989100,25972400,18866100,8936800,4645400,12988200,17667800,3938900,20943400,60653100,8868500,8250000,7379800,16871900,9183000,7304200,4019100
2020-07-01,2555100,3575300,51766200,25243100,4474200,5013700,6018600,25900800,3947400,4465100,5174400,22455400,30673800,8273000,11378700,19091200,7103700,2576700,4022800,26457500,9401700,7888100,9800100,12054000,14954200,14922100,14461100,41098700,32079200,72396500,7637600,782600,30886000,28130500,9503200,4186400,7967300,14205900,8146100,24573400,60500300,9789000,10854600,7261600,19888700,10932800,8555800,3576300
2020-07-02,3105200,3830000,42240200,20854100,3259000,4314200,5345700,23777900,6439400,5313000,5943200,28379800,28388800,8952600,7502000,11939700,3485100,2676600,3496500,24022400,10308300,5348600,9089300,15811900,15589100,12110300,14654400,44313000,33837300,69344200,7421000,1037400,24705000,27475000,8601600,4603600,8687600,10983200,8032900,20779200,50841900,8279800,9572300,6857200,12147600,6502400,7365300,3507200
2020-07-06,3372900,2989100,69159900,21537100,3994300,5592000,3720600,19433500,5047700,4411300,4588100,67366900,23654600,7786800,9670600,11195200,4402200,4084300,4464500,19858200,9286600,5983100,9855900,15527800,12986300,9255300,10834800,38948600,31300000,61713800,5834200,1307200,23087900,25756800,7366400,3211700,8462200,14011700,7864200,22542200,60271700,10815400,8023100,10091300,15387700,6374400,7172200,3011900
2020-07-07,3430200,2828700,34004100,17394200,5448900,3667300,4755300,20539400,3591400,4294600,5165700,24840700,30150000,11359700,5041800,8617900,3895600,2261100,2861700,22661000,9710200,5114500,11106700,12891000,11383100,9051200,11186600,36300100,25412100,82910000,7041500,1457000,22787900,27592600,7480900,3781700,8054600,10095000,7448700,20910900,43810900,6111800,7931800,8161000,11340500,5913200,7142400,3348900
2020-07-08,2149800,2837800,42278100,17363400,5289800,3993800,7174000,19622700,2988600,4704200,5764200,30425200,34212500,10730500,7487200,10307000,3755900,4770200,3686000,27358900,11416900,4857900,8884000,10774200,12486500,10118000,9959600,34200900,29265500,54638600,9965200,1042800,23364000,29216900,7055800,3899600,7949500,9999700,9166800,20650900,53046100,8576500,6663500,9328000,12179700,5624900,8241500,3014500
2020-07-09,4623700,3995600,64950400,26098200,4540100,4700000,5105100,23832600,11749700,5650800,9442000,33856300,37060300,9626600,6327200,14527400,3089200,4503700,3307500,34647800,10355700,8228000,15350400,17454800,18716000,12745500,15521500,46302300,38651400,83354200,12171400,2279300,32572500,36212900,9732900,4798200,9278800,12825400,15729400,30543600,71163700,16782900,8883900,7672500,17875200,10521700,8758200,3854200
2020-07-10,2182900,3110100,45293500,22008800,5252900,5507500,6281700,14061900,4695900,5795600,8603200,18271000,21900700,6446500,6644600,9804900,3904200,1837000,2754700,24008200,9691000,6221700,9635200,13591700,13259300,10529300,11063700,37572200,33154100,57550400,8793400,1400400,25025400,31154800,6990000,3248900,8127700,11639100,4657100,25228000,94440600,9255300,7362300,14142800,13583200,10502700,7691400,3485700
2020-07-13,3372800,4876000,47039600,20515500,6358800,8016200,6040000,27049900,4715900,6403700,9949300,22275000,34817400,9992300,10310400,15173000,4037400,3414100,5091400,34235500,12640700,11684500,26107100,23036400,22475700,16025100,15115300,54424900,55458800,102997500,12573800,2832800,27336100,38775300,9813700,4173300,8718300,13812300,9034600,37223800,102487100,14570100,14455200,10906200,17765800,10167200,8945100,4493600
2020-07-14,3901400,7614300,56528000,35121300,10033600,5617900,8419800,33143900,8413700,5064100,9724000,25200700,30430700,8475400,7810400,12291400,4742900,3450500,7143600,28114000,15974800,12437800,28594000,20186800,24984600,19193600,16153900,60133600,55756700,93657000,17397200,3767100,29287100,42466300,11235000,5447200,10325900,13107100,9434100,34221100,102468300,12689500,15026600,14270100,33947100,10889900,12405400,2732100
2020-07-15,4679900,5220600,48309100,28888600,5730600,5335800,5104000,24876100,4889200,5975600,8320500,22362500,21291000,6761900,6403200,12831700,5502800,3854800,3892300,40770100,12162400,8306900,16792900,15145900,17539500,13607100,17449000,44257800,40532700,87196500,16173200,1789500,31124100,42065500,9567300,6180000,12277400,11187400,8228600,25902500,90561800,15472400,11889600,14952700,13470200,9606900,8066300,6595900
2020-07-16,2920300,2478100,36512000,24677200,4006300,3149300,2920000,27120100,2658200,3390500,5718400,22561000,21296600,6546400,5960800,8877400,2804500,2777000,2390900,30530800,8529600,6136400,12433100,9854300,11735300,7298700,10726900,25993000,27545900,54622500,8079300,1928300,24007600,24944300,6288900,3270500,7141400,10468500,5564400,18822800,74678500,13017100,8590300,7770200,15063200,6412200,8747000,4293200
